book,line start,line end,greek text,english text
19,460,464,"εὖ ἰησάμενοι ἠδ᾽ ἀγλαὰ δῶρα πορόντες
καρπαλίμως χαίροντα φίλην ἐς πατρίδ᾽ ἔπεμπον
εἰς Ἰθάκην. τῷ μέν ῥα πατὴρ καὶ πότνια μήτηρ
χαῖρον νοστήσαντι καὶ ἐξερέεινον ἕκαστα,
οὐλὴν ὅττι πάθοι: ὁ δ᾽ ἄρα σφίσιν εὖ κατέλεξεν","had fully healed him, and had given him glorious gifts, they quickly sent him back with joy to his native land, to Ithaca. Then his father and his honored mother rejoiced at his return, and asked him all the story, how he got his wound; and he told them all the truth,"
19,465,469,"ὥς μιν θηρεύοντ᾽ ἔλασεν σῦς λευκῷ ὀδόντι,
Παρνησόνδ᾽ ἐλθόντα σὺν υἱάσιν Αὐτολύκοιο.
τὴν γρηῢς χείρεσσι καταπρηνέσσι λαβοῦσα
γνῶ ῥ᾽ ἐπιμασσαμένη, πόδα δὲ προέηκε φέρεσθαι:
ἐν δὲ λέβητι πέσε κνήμη, κανάχησε δὲ χαλκός,","how, while he was hunting, a boar had struck him with his white tusk when he had gone to Parnassus with the sons of Autolycus.
This scar the old dame, when she had taken the limb in the flat of her hands, knew by the touch, and she let fall the foot. Into the basin the leg fell, and the brazen vessel rang."
19,470,474,"ἂψ δ᾽ ἑτέρωσ᾽ ἐκλίθη: τὸ δ᾽ ἐπὶ χθονὸς ἐξέχυθ᾽ ὕδωρ.
τὴν δ᾽ ἅμα χάρμα καὶ ἄλγος ἕλε φρένα, τὼ δέ οἱ ὄσσε
δακρυόφι πλῆσθεν, θαλερὴ δέ οἱ ἔσχετο φωνή.
ἁψαμένη δὲ γενείου Ὀδυσσῆα προσέειπεν:
ἦ μάλ᾽ Ὀδυσσεύς ἐσσι, φίλον τέκος: οὐδέ σ᾽ ἐγώ γε","Over it tilted, and the water was spilled upon the ground. Then upon her soul came joy and grief in one moment, and both her eyes were filled with tears and the flow of her voice was checked. But she touched the chin of Odysseus, and said:
“Verily thou art Odysseus, dear child, and I knew thee not,"
19,475,479,"πρὶν ἔγνων,  πρὶν πάντα ἄνακτ᾽ ἐμὸν ἀμφαφάασθαι.
ἦ καὶ Πηνελόπειαν ἐσέδρακεν ὀφθαλμοῖσι,
πεφραδέειν ἐθέλουσα φίλον πόσιν ἔνδον ἐόντα.
ἡ δ᾽ οὔτ᾽ ἀθρῆσαι δύνατ᾽ ἀντίη οὔτε νοῆσαι:
τῇ γὰρ Ἀθηναίη νόον ἔτραπεν: αὐτὰρ Ὀδυσσεὺς","till I had handled all the body of my lord.”
She spoke, and with her eyes looked toward Penelope, fain to show her that her dear husband was at home. But Penelope could not meet her glance nor understand, for Athena had turned her thoughts aside. But Odysseus,"
19,480,484,"χεῖρ᾽ ἐπιμασσάμενος φάρυγος λάβε δεξιτερῆφι,
τῇ δ᾽ ἑτέρῃ ἕθεν ἆσσον ἐρύσσατο φώνησέν τε.
μαῖα, τίη μ᾽ ἐθέλεις ὀλέσαι; σὺ δέ μ᾽ ἔτρεφες αὐτὴ
τῷ σῷ ἐπὶ μαζῷ: νῦν δ᾽ ἄλγεα πολλὰ μογήσας
ἤλυθον εἰκοστῷ ἔτεϊ ἐς πατρίδα γαῖαν.","feeling for the woman's throat, seized it with his right hand, and with the other drew her closer to him, and said:
“Mother, why wilt thou destroy me? Thou didst thyself nurse me at this thy breast, and now after many grievous toils I am come in the twentieth year to my native land."
19,485,489,"ἀλλ᾽ ἐπεὶ ἐφράσθης καί τοι θεὸς ἔμβαλε θυμῷ,
σίγα, μή τίς τ᾽ ἄλλος ἐνὶ μεγάροισι πύθηται.
ὧδε γὰρ ἐξερέω, καὶ μὴν  τετελεσμένον ἔσται:
εἴ χ᾽ ὑπ᾽ ἐμοί γε θεὸς δαμάσῃ μνηστῆρας ἀγαυούς,
οὐδὲ τροφοῦ οὔσης σεῦ ἀφέξομαι, ὁππότ᾽ ἂν ἄλλας","But since thou hast found me out, and a god has put this in thy heart, be silent lest any other in the halls learn hereof. For thus will I speak out to thee, and verily it shall be brought to pass: if a god shall subdue the lordly wooers unto me, I will not spare thee, my nurse though thou art, when"
19,490,494,"δμῳὰς ἐν μεγάροισιν ἐμοῖς κτείνωμι γυναῖκας.
τὸν δ᾽ αὖτε προσέειπε περίφρων Εὐρύκλεια:
τέκνον ἐμόν, ποῖόν σε ἔπος φύγεν ἕρκος ὀδόντων.
οἶσθα μὲν οἷον ἐμὸν μένος ἔμπεδον οὐδ᾽ ἐπιεικτόν,
ἕξω δ᾽ ὡς ὅτε τις στερεὴ λίθος ἠὲ σίδηρος.","I slay the other serving-women in my halls.”
Then wise Eurycleia answered him: “My child, what a word has escaped the barrier of thy teeth! Thou knowest how firm my spirit is and unyielding: I shall be as close as hard stone or iron."
19,495,498,"ἄλλο δέ τοι ἐρέω,  σὺ δ᾽ ἐνὶ φρεσὶ βάλλεο σῇσιν:
εἴ χ᾽ ὑπό σοι γε θεὸς δαμάσῃ μνηστῆρας ἀγαυούς,
δὴ τότε τοι καταλέξω ἐνὶ μεγάροισι γυναῖκας,
αἵ τέ σ᾽ ἀτιμάζουσι καὶ αἳ νηλείτιδές εἰσι.","And another thing will I tell thee, and do thou lay it to heart. If a god shall subdue the lordly wooers unto thee, then will I name over to thee the women in thy halls, which ones dishonor thee, and which are guiltless.”"
19,499,499,τὴν δ᾽ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς,"
Then Odysseus of many wiles answered her, and said:"
19,500,504,"μαῖα,  τίη δὲ σὺ τὰς μυθήσεαι; οὐδέ τί σε χρή.
εὖ νυ καὶ αὐτὸς ἐγὼ φράσομαι καὶ εἴσομ᾽ ἑκάστην:
ἀλλ᾽ ἔχε σιγῇ μῦθον, ἐπίτρεψον δὲ θεοῖσιν.
ὣς ἄρ᾽ ἔφη, γρηῢς δὲ διὲκ μεγάροιο βεβήκει
οἰσομένη ποδάνιπτρα: τὰ γὰρ πρότερ᾽ ἔκχυτο πάντα.","“Mother, why, pray, wilt thou speak of them? Thou needest not at all. Of myself will I mark them well, and come to know each one. Nay, keep the matter to thyself, and leave the issue to the gods.”
So he spoke, and the old woman went forth through the hall to bring water for his feet, for all the first was spilled."
19,505,509,"αὐτὰρ ἐπεὶ νίψεν τε καὶ ἤλειψεν λίπ᾽ ἐλαίῳ,
αὖτις ἄρ᾽ ἀσσοτέρω πυρὸς ἕλκετο δίφρον Ὀδυσσεὺς
θερσόμενος, οὐλὴν δὲ κατὰ ῥακέεσσι κάλυψε.
τοῖσι δὲ μύθων ἦρχε περίφρων Πηνελόπεια:
ξεῖνε, τὸ μέν σ᾽ ἔτι τυτθὸν ἐγὼν εἰρήσομαι αὐτή:","And when she had washed him, and anointed him richly with oil, Odysseus again drew his chair nearer to the fire to warm himself, and hid the scar with his rags.
Then wise Penelope was the first to speak, saying: “Stranger, this little thing further will I ask thee myself,"
19,510,514,"καὶ γὰρ δὴ κοίτοιο τάχ᾽ ἔσσεται ἡδέος ὥρη,
ὅν τινά γ᾽ ὕπνος ἕλοι γλυκερός, καὶ κηδόμενόν περ.
αὐτὰρ ἐμοὶ καὶ πένθος ἀμέτρητον πόρε δαίμων:
ἤματα μὲν γὰρ τέρπομ᾽ ὀδυρομένη, γοόωσα,
ἔς τ᾽ ἐμὰ ἔργ᾽ ὁρόωσα καὶ ἀμφιπόλων ἐνὶ οἴκῳ:","for it will soon be the hour for pleasant rest, for him at least on whom sweet sleep may come despite his care. But to me has a god given sorrow that is beyond all measure, for day by day I find my joy in mourning and lamenting, while looking to my household tasks and those of my women in the house,"
19,515,519,"αὐτὰρ ἐπὴν νὺξ ἔλθῃ,  ἕλῃσί τε κοῖτος ἅπαντας,
κεῖμαι ἐνὶ λέκτρῳ, πυκιναὶ δέ μοι ἀμφ᾽ ἀδινὸν κῆρ
ὀξεῖαι μελεδῶνες ὀδυρομένην ἐρέθουσιν.
ὡς δ᾽ ὅτε Πανδαρέου κούρη, χλωρηῒς ἀηδών,
καλὸν ἀείδῃσιν ἔαρος νέον ἱσταμένοιο,","but when night comes and sleep lays hold of all, I lie upon my bed, and sharp cares, crowding close about my throbbing heart, disquiet me, as I mourn. Even as when the daughter of Pandareus, the nightingale of the greenwood, sings sweetly, when spring is newly come,"
19,520,524,"δενδρέων ἐν πετάλοισι καθεζομένη πυκινοῖσιν,
ἥ τε θαμὰ τρωπῶσα χέει πολυηχέα φωνήν,
παῖδ᾽ ὀλοφυρομένη Ἴτυλον φίλον, ὅν ποτε χαλκῷ
κτεῖνε δι᾽ ἀφραδίας, κοῦρον Ζήθοιο ἄνακτος,
ὣς καὶ ἐμοὶ δίχα θυμὸς ὀρώρεται ἔνθα καὶ ἔνθα,","as she sits perched amid the thick leafage of the trees, and with many trilling notes pours forth her rich voice in wailing for her child, dear Itylus, whom she had one day slain with the sword unwittingly, Itylus, the son of king Zethus; even so my heart sways to and fro in doubt,"
19,525,529,"ἠὲ μένω παρὰ παιδὶ καὶ ἔμπεδα πάντα φυλάσσω,
κτῆσιν ἐμήν, δμῶάς τε καὶ ὑψερεφὲς μέγα δῶμα,
εὐνήν τ᾽ αἰδομένη πόσιος δήμοιό τε φῆμιν,
ἦ ἤδη ἅμ᾽ ἕπωμαι Ἀχαιῶν ὅς τις ἄριστος
μνᾶται ἐνὶ μεγάροισι, πορὼν ἀπερείσια ἕδνα.","whether to abide with my son and keep all things safe, my possessions, my slaves, and my great, high-roofed house, respecting the bed of my husband and the voice of the people, or to go now with him whosoever is best of the Achaeans, who woos me in the halls and offers bride-gifts past counting."
19,530,534,"παῖς δ᾽ ἐμὸς ἧος ἔην ἔτι νήπιος ἠδὲ χαλίφρων,
γήμασθ᾽ οὔ μ᾽ εἴα πόσιος κατὰ δῶμα λιποῦσαν:
νῦν δ᾽ ὅτε δὴ μέγας ἐστὶ καὶ ἥβης μέτρον ἱκάνει,
καὶ δή μ᾽ ἀρᾶται πάλιν ἐλθέμεν ἐκ μεγάροιο,
κτήσιος ἀσχαλόων, τήν οἱ κατέδουσιν Ἀχαιοί.","Furthermore my son, so long as he was a child and slack of wit, would not suffer me to marry and leave the house of my husband; but now that he is grown and has reached the bounds of manhood, lo, he even prays me to go back again from these halls, being vexed for his substance that the Achaeans devour to his cost."
19,535,539,"ἀλλ᾽ ἄγε μοι τὸν ὄνειρον ὑπόκριναι καὶ ἄκουσον.
χῆνές μοι κατὰ οἶκον ἐείκοσι πυρὸν ἔδουσιν
ἐξ ὕδατος, καί τέ σφιν ἰαίνομαι εἰσορόωσα:
ἐλθὼν δ᾽ ἐξ ὄρεος μέγας αἰετὸς ἀγκυλοχείλης
πᾶσι κατ᾽ αὐχένας ἦξε καὶ ἔκτανεν: οἱ δ᾽ ἐκέχυντο","But come now, hear this dream of mine, and interpret it for me. Twenty geese I have in the house that come forth from the water and eat wheat, and my heart warms with joy as I watch them. But forth from the mountain there came a great eagle with crooked beak and broke all their necks and killed them; and they lay strewn"
19,540,543,"ἀθρόοι ἐν μεγάροις,  ὁ δ᾽ ἐς αἰθέρα δῖαν ἀέρθη.
αὐτὰρ ἐγὼ κλαῖον καὶ ἐκώκυον ἔν περ ὀνείρῳ,
ἀμφὶ δ᾽ ἔμ᾽ ἠγερέθοντο ἐϋπλοκαμῖδες Ἀχαιαί,
οἴκτρ᾽ ὀλοφυρομένην ὅ μοι αἰετὸς ἔκτανε χῆνας.","in a heap in the halls, while he was borne aloft to the bright sky. Now for my part I wept and wailed, in a dream though it was, and round me thronged the fair-tressed Achaean women, as I grieved piteously because the eagle had slain my geese."
19,544,544,"ἂψ δ᾽ ἐλθὼν κατ᾽ ἄρ᾽ ἕζετ᾽ ἐπὶ προὔχοντι μελάθρῳ,","
Then back he came and perched upon a projecting roof-beam,"
19,545,549,"φωνῇ δὲ βροτέῃ κατερήτυε φώνησέν τε:
θάρσει, Ἰκαρίου κούρη τηλεκλειτοῖο:
οὐκ ὄναρ, ἀλλ᾽ ὕπαρ ἐσθλόν, ὅ τοι τετελεσμένον ἔσται.
χῆνες μὲν μνηστῆρες, ἐγὼ δέ τοι αἰετὸς ὄρνις
ἦα πάρος, νῦν αὖτε τεὸς πόσις εἰλήλουθα,","and with the voice of a mortal man checked my weeping, and said:
“‘Be of good cheer, daughter of far-famed Icarius; this is no dream, but a true vision of good which shall verily find fulfillment. The geese are the wooers, and I, that before was the eagle, am now again come back as thy husband,"
19,550,554,"ὃς πᾶσι μνηστῆρσιν ἀεικέα πότμον ἐφήσω.
ὣς ἔφατ᾽, αὐτὰρ ἐμὲ μελιηδὴς ὕπνος ἀνῆκε:
παπτήνασα δὲ χῆνας ἐνὶ μεγάροισι νόησα
πυρὸν ἐρεπτομένους παρὰ πύελον, ἧχι πάρος περ.
τὴν δ᾽ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς:","who will let loose a cruel doom upon all the wooers.’
“So he spoke, and sweet sleep released me, and looking about I saw the geese in the halls, feeding on wheat beside the trough, where they had before been wont to feed.”
Then Odysseus of many wiles answered her and said:"
19,555,559,"ὦ γύναι,  οὔ πως ἔστιν ὑποκρίνασθαι ὄνειρον
ἄλλῃ ἀποκλίναντ᾽, ἐπεὶ ἦ ῥά τοι αὐτὸς Ὀδυσσεὺς
πέφραδ᾽ ὅπως τελέει: μνηστῆρσι δὲ φαίνετ᾽ ὄλεθρος
πᾶσι μάλ᾽, οὐδέ κέ τις θάνατον καὶ κῆρας ἀλύξει.
τὸν δ᾽ αὖτε προσέειπε περίφρων Πηνελόπεια:","“Lady, in no wise is it possible to wrest this dream aside and give it another meaning, since verily Odysseus himself has shewn thee how he will bring it to pass. For the wooers' destruction is plain to see, for one and all; not one of them shall escape death and the fates.”
Then wise Penelope answered him again:"
19,560,564,"ξεῖν᾽,  ἦ τοι μὲν ὄνειροι ἀμήχανοι ἀκριτόμυθοι
γίγνοντ᾽, οὐδέ τι πάντα τελείεται ἀνθρώποισι.
δοιαὶ γάρ τε πύλαι ἀμενηνῶν εἰσὶν ὀνείρων:
αἱ μὲν γὰρ κεράεσσι τετεύχαται, αἱ δ᾽ ἐλέφαντι:
τῶν οἳ μέν κ᾽ ἔλθωσι διὰ πριστοῦ ἐλέφαντος,","“Stranger, dreams verily are baffling and unclear of meaning, and in no wise do they find fulfillment in all things for men. For two are the gates of shadowy dreams, and one is fashioned of horn and one of ivory. Those dreams that pass through the gate of sawn ivory"
19,565,569,"οἵ ῥ᾽ ἐλεφαίρονται,  ἔπε᾽ ἀκράαντα φέροντες:
οἱ δὲ διὰ ξεστῶν κεράων ἔλθωσι θύραζε,
οἵ ῥ᾽ ἔτυμα κραίνουσι, βροτῶν ὅτε κέν τις ἴδηται.
ἀλλ᾽ ἐμοὶ οὐκ ἐντεῦθεν ὀΐομαι αἰνὸν ὄνειρον
ἐλθέμεν: ἦ κ᾽ ἀσπαστὸν ἐμοὶ καὶ παιδὶ γένοιτο.","deceive men, bringing words that find no fulfillment. But those that come forth through the gate of polished horn bring true issues to pass, when any mortal sees them. But in my case it was not from thence, methinks, that my strange dream came. Ah, truly it would then have been welcome to me and to my son."
19,570,574,"ἄλλο δέ τοι ἐρέω,  σὺ δ᾽ ἐνὶ φρεσὶ βάλλεο σῇσιν:
ἥδε δὴ ἠὼς εἶσι δυσώνυμος, ἥ μ᾽ Ὀδυσῆος
οἴκου ἀποσχήσει: νῦν γὰρ καταθήσω ἄεθλον,
τοὺς πελέκεας, τοὺς κεῖνος ἐνὶ μεγάροισιν ἑοῖσιν
ἵστασχ᾽ ἑξείης, δρυόχους ὥς, δώδεκα πάντας:","But another thing will I tell thee, and do thou lay it to heart. Even now is coming on this morn of evil name which is to cut me off from the house of Odysseus; for now I shall appoint for a contest those axes which he was wont to set up in line in his halls, like props of a ship that is building, twelve in all,"
19,575,575,στὰς δ᾽ ὅ γε πολλὸν ἄνευθε διαρρίπτασκεν ὀϊστόν.,and he would stand afar off and shoot an arrow through them.
19,576,579,"νῦν δὲ μνηστήρεσσιν ἄεθλον τοῦτον ἐφήσω:
ὃς δέ κε ῥηΐτατ᾽ ἐντανύσῃ βιὸν ἐν παλάμῃσι
καὶ διοϊστεύσῃ πελέκεων δυοκαίδεκα πάντων,
τῷ κεν ἅμ᾽ ἑσποίμην, νοσφισσαμένη τόδε δῶμα","
Now then I shall set this contest before the wooers: whosoever shall most easily string the bow in his hands, and shoot an arrow through all twelve axes, with him will I go and forsake this house"
19,580,584,"κουρίδιον, μάλα καλόν,  ἐνίπλειον βιότοιο:
τοῦ ποτὲ μεμνήσεσθαι ὀΐομαι ἔν περ ὀνείρῳ.
τὴν δ᾽ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς
ὦ γύναι αἰδοίη Λαερτιάδεω Ὀδυσῆος,
μηκέτι νῦν ἀνάβαλλε δόμοις ἔνι τοῦτον ἄεθλον:","of my wedded life, a house most fair and filled with livelihood, which, methinks, I shall ever remember even in my dreams.”
Then Odysseus of many wiles answered her, and said: “Honored wife of Odysseus, son of Laertes, no longer now do thou put off this contest in thy halls;"
19,585,589,"πρὶν γάρ τοι πολύμητις ἐλεύσεται ἐνθάδ᾽ Ὀδυσσεύς,
πρὶν τούτους τόδε τόξον ἐΰξοον ἀμφαφόωντας
νευρήν τ᾽ ἐντανύσαι διοϊστεῦσαί τε σιδήρου.
τὸν δ᾽ αὖτε προσέειπε περίφρων Πηνελόπεια:
εἴ κ᾽ ἐθέλοις μοι, ξεῖνε, παρήμενος ἐν μεγάροισι","for, I tell thee, Odysseus of many wiles will be here, ere these men, handling this polished bow, shall have strung it, and shot an arrow through the iron.”
Then wise Penelope answered him: “If thou couldest but wish, stranger, to sit here in my halls"
19,590,594,"τέρπειν, οὔ κέ μοι ὕπνος ἐπὶ βλεφάροισι χυθείη.
ἀλλ᾽ οὐ γάρ πως ἔστιν ἀΰπνους ἔμμεναι αἰεὶ
ἀνθρώπους: ἐπὶ γάρ τοι ἑκάστῳ μοῖραν ἔθηκαν
ἀθάνατοι θνητοῖσιν ἐπὶ ζείδωρον ἄρουραν.
ἀλλ᾽ ἦ τοι μὲν ἐγὼν ὑπερώϊον εἰσαναβᾶσα","and give me joy, sleep should never be shed over my eyelids. But it is in no wise possible that men should forever be sleepless, for the immortals have appointed a proper time for each thing upon the earth, the giver of grain. But I verily will go to my upper chamber"
19,595,599,"λέξομαι εἰς εὐνήν,  ἥ μοι στονόεσσα τέτυκται,
αἰεὶ δάκρυσ᾽ ἐμοῖσι πεφυρμένη, ἐξ οὗ Ὀδυσσεὺς
ᾤχετ᾽ ἐποψόμενος Κακοΐλιον οὐκ ὀνομαστήν.
ἔνθα κε λεξαίμην: σὺ δὲ λέξεο τῷδ᾽ ἐνὶ οἴκῳ,
ἢ χαμάδις στορέσας ἤ τοι κατὰ δέμνια θέντων.","and lay me on my bed, which has become for me a bed of wailings, ever bedewed with my tears, since the day when Odysseus went to see evil Ilios, that should never be named. There will I lay me down, but do thou lie down here in the hall, when thou hast strewn bedding on the floor; or let the maids set a bedstead for thee.” 
"
19,600,604,"ὣς εἰποῦσ᾽ ἀνέβαιν᾽ ὑπερώϊα σιγαλόεντα,
οὐκ οἴη, ἅμα τῇ γε καὶ ἀμφίπολοι κίον ἄλλαι.
ἐς δ᾽ ὑπερῷ᾽ ἀναβᾶσα σὺν ἀμφιπόλοισι γυναιξὶ
κλαῖεν ἔπειτ᾽ Ὀδυσῆα, φίλον πόσιν, ὄφρα οἱ ὕπνον
ἡδὺν ἐπὶ βλεφάροισι βάλε γλαυκῶπις Ἀθήνη.","So saying, she went up to her bright upper chamber, not alone, for with her went her handmaids as well. And when she had gone up to her upper chamber with her handmaids, she then bewailed Odysseus, her dear husband, until flashing-eyed Athena cast sweet sleep upon her eyelids."
20,1,4,"αὐτὰρ ὁ ἐν προδόμῳ εὐνάζετο δῖος Ὀδυσσεύς:
κὰμ μὲν ἀδέψητον βοέην στόρεσ᾽, αὐτὰρ ὕπερθε
κώεα πόλλ᾽ ὀΐων, τοὺς ἱρεύεσκον Ἀχαιοί:
Εὐρυνόμη δ᾽ ἄρ᾽ ἐπὶ χλαῖναν βάλε κοιμηθέντι.","But the goodly Odysseus lay down to sleep in the fore-hall of the house. On the ground he spread an undressed ox-hide and above it many fleeces of sheep, which the Achaeans were wont to slay, and Eurynome threw over him a cloak, when he had laid him down."
20,5,9,"ἔνθ᾽ Ὀδυσεὺς μνηστῆρσι κακὰ φρονέων ἐνὶ θυμῷ
κεῖτ᾽ ἐγρηγορόων: ταὶ δ᾽ ἐκ μεγάροιο γυναῖκες
ἤϊσαν, αἳ μνηστῆρσιν ἐμισγέσκοντο πάρος περ,
ἀλλήλῃσι γέλω τε καὶ εὐφροσύνην παρέχουσαι.
τοῦ δ᾽ ὠρίνετο θυμὸς ἐνὶ στήθεσσι φίλοισι:","There Odysseus, pondering in his heart evil for the wooers, lay sleepless. And the women came forth from the hall, those that had before been wont to lie with the wooers, making laughter and merriment among themselves. But the heart was stirred in his breast,"
20,10,14,"πολλὰ δὲ μερμήριζε κατὰ φρένα καὶ κατὰ θυμόν,
ἠὲ μεταΐξας θάνατον τεύξειεν ἑκάστῃ,
ἦ ἔτ᾽ ἐῷ μνηστῆρσιν ὑπερφιάλοισι μιγῆναι
ὕστατα καὶ πύματα, κραδίη δέ οἱ ἔνδον ὑλάκτει.
ὡς δὲ κύων ἀμαλῇσι περὶ σκυλάκεσσι βεβῶσα","and much he debated in mind and heart, whether he should rush after them and deal death to each, or suffer them to lie with the insolent wooers for the last and latest time; and his heart growled within him. And as a bitch stands over her tender whelps"
20,15,19,"ἄνδρ᾽ ἀγνοιήσασ᾽ ὑλάει μέμονέν τε μάχεσθαι,
ὥς ῥα τοῦ ἔνδον ὑλάκτει ἀγαιομένου κακὰ ἔργα:
στῆθος δὲ πλήξας κραδίην ἠνίπαπε μύθῳ:
τέτλαθι δή, κραδίη: καὶ κύντερον ἄλλο ποτ᾽ ἔτλης.
ἤματι τῷ ὅτε μοι μένος ἄσχετος ἤσθιε Κύκλωψ","growling, when she sees a man she does not know, and is eager to fight, so his heart growled within him in his wrath at their evil deeds; but he smote his breast, and rebuked his heart, saying:
“Endure, my heart; a worse thing even than this didst thou once endure on that day when the Cyclops, unrestrained in daring, devoured my"
20,20,24,"ἰφθίμους ἑτάρους: σὺ δ᾽ ἐτόλμας,  ὄφρα σε μῆτις
ἐξάγαγ᾽ ἐξ ἄντροιο ὀϊόμενον θανέεσθαι.
ὣς ἔφατ᾽, ἐν στήθεσσι καθαπτόμενος φίλον ἦτορ:
τῷ δὲ μάλ᾽ ἐν πείσῃ κραδίη μένε τετληυῖα
νωλεμέως: ἀτὰρ αὐτὸς ἑλίσσετο ἔνθα καὶ ἔνθα.","mighty comrades; but thou didst endure until craft got thee forth from the cave where thou thoughtest to die.”
So he spoke, chiding the heart in his breast, and his heart remained bound within him to endure steadfastly; but he himself lay tossing this way and that."
20,25,29,"ὡς δ᾽ ὅτε γαστέρ᾽ ἀνὴρ πολέος πυρὸς αἰθομένοιο,
ἐμπλείην κνίσης τε καὶ αἵματος, ἔνθα καὶ ἔνθα
αἰόλλῃ, μάλα δ᾽ ὦκα λιλαίεται ὀπτηθῆναι,
ὣς ἄρ᾽ ὅ γ᾽ ἔνθα καὶ ἔνθα ἑλίσσετο, μερμηρίζων
ὅππως δὴ μνηστῆρσιν ἀναιδέσι χεῖρας ἐφήσει","And as when a man before a great blazing fire turns swiftly this way and that a paunch full of fat and blood, and is very eager to have it roasted quickly, so Odysseus tossed from side to side, pondering how he might put forth his hands upon the shameless wooers,"
20,30,34,"μοῦνος ἐὼν πολέσι.  σχεδόθεν δέ οἱ ἦλθεν Ἀθήνη
οὐρανόθεν καταβᾶσα: δέμας δ᾽ ἤϊκτο γυναικί:
στῆ δ᾽ ἄρ᾽ ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπε:
τίπτ᾽ αὖτ᾽ ἐγρήσσεις, πάντων περὶ κάμμορε φωτῶν;
οἶκος μέν τοι ὅδ᾽ ἐστί, γυνὴ δέ τοι ἥδ᾽ ἐνὶ οἴκῳ","one man as he was against so many. Then Athena came down from heaven and drew near to him in the likeness of a woman, and she stood above his head, and spoke to him, and said:
“Why now again art thou wakeful, ill-fated above all men? Lo, this is thy house, and here within is thy wife"
20,35,39,"καὶ, πάϊς,  οἷόν πού τις ἐέλδεται ἔμμεναι υἷα.
τὴν δ᾽ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς:
ναὶ δὴ ταῦτά γε πάντα, θεά, κατὰ μοῖραν ἔειπες:
ἀλλά τί μοι τόδε θυμὸς ἐνὶ φρεσὶ μερμηρίζει,
ὅππως δὴ μνηστῆρσιν ἀναιδέσι χεῖρας ἐφήσω,","and thy child, such a man, methinks, as anyone might pray to have for his son.”
And Odysseus of many wiles answered her, and said: “Yea, goddess, all this hast thou spoken aright. But the heart in my breast is pondering somewhat upon this, how I may put forth my hands upon the shameless wooers,"
20,40,43,"μοῦνος ἐών: οἱ δ᾽ αἰὲν ἀολλέες ἔνδον ἔασι.
πρὸς δ᾽ ἔτι καὶ τόδε μεῖζον ἐνὶ φρεσὶ μερμηρίζω:
εἴ περ γὰρ κτείναιμι Διός τε σέθεν τε ἕκητι,
πῆ κεν ὑπεκπροφύγοιμι; τά σε φράζεσθαι ἄνωγα.","all alone as I am, while they remain always in a body in the house. And furthermore this other and harder thing I ponder in my mind: even if I were to slay them by the will of Zeus and of thyself, where then should I find escape from bane? Of this I bid thee take thought.”"
20,44,44,τὸν δ᾽ αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη:,"
Then the goddess, flashing-eyed Athena, answered him:"
20,45,49,"σχέτλιε,  καὶ μέν τίς τε χερείονι πείθεθ᾽ ἑταίρῳ,
ὅς περ θνητός τ᾽ ἐστὶ καὶ οὐ τόσα μήδεα οἶδεν:
αὐτὰρ ἐγὼ θεός εἰμι, διαμπερὲς ἥ σε φυλάσσω
ἐν πάντεσσι πόνοις. ἐρέω δέ τοι ἐξαναφανδόν:
εἴ περ πεντήκοντα λόχοι μερόπων ἀνθρώπων","“Obstinate one, many a man puts his trust even in a weaker friend than I am, one that is mortal, and knows not such wisdom as mine; but I am a god, that guard thee to the end in all thy toils. And I will tell thee openly; if fifty troops of mortal men"
20,50,54,"νῶϊ περισταῖεν,  κτεῖναι μεμαῶτες Ἄρηϊ,
καί κεν τῶν ἐλάσαιο βόας καὶ ἴφια μῆλα.
ἀλλ᾽ ἑλέτω σε καὶ ὕπνος: ἀνίη καὶ τὸ φυλάσσειν
πάννυχον ἐγρήσσοντα, κακῶν δ᾽ ὑποδύσεαι ἤδη.
ὣς φάτο, καί ῥά οἱ ὕπνον ἐπὶ βλεφάροισιν ἔχευεν,","should stand about us, eager to slay us in battle, even their cattle and goodly sheep shouldest thou drive off. Nay, let sleep now come over thee. There is weariness also in keeping wakeful watch the whole night through; and even now shalt thou come forth from out thy perils.”
So she spoke, and shed sleep upon his eyelids,"
20,55,59,"αὐτὴ δ᾽ ἂψ ἐς Ὄλυμπον ἀφίκετο δῖα θεάων.
εὖτε τὸν ὕπνος ἔμαρπτε, λύων μελεδήματα θυμοῦ,
λυσιμελής, ἄλοχος δ᾽ ἄρ᾽ ἐπέγρετο κεδνὰ ἰδυῖα:
κλαῖε δ᾽ ἄρ᾽ ἐν λέκτροισι καθεζομένη μαλακοῖσιν.
αὐτὰρ ἐπεὶ κλαίουσα κορέσσατο ὃν κατὰ θυμόν,","but herself, the fair goddess, went back to Olympus.
Now while sleep seized him, loosening the cares of his heart, sleep that loosens the limbs of men, his true-hearted wife awoke, and wept, as she sat upon her soft bed. But when her heart had had its fill of weeping,"
